id,height,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,PER,FTr,PTSper100,FGAper100,FT%,2P%,3P%,3FGA%,Avg Dist,0-3ft FGA%,3-10ft FGA%,10-16ft FGA%,16-3P,% of Ast 2s,% of Ast 3s,% Corner 3s,cluster,player type
MATT BARNES2007-2008,0.125,-0.413793103,-0.158730159,-0.528795812,-0.457627119,-0.722627737,-0.471103327,-0.315789474,-0.058510638,-0.761333333,-0.369565217,-0.207317073,0.494,0.143812709,-0.414,-0.180995475,0.110204082,-0.394,-0.616963064,-0.879699248,-0.706257982,0.224,0.924,-0.527453114,0,3PT specialist
MATT BARNES2008-2009,0.125,-0.603448276,-0.137566138,-0.504363002,-0.593220339,-0.868613139,-0.474605954,-0.231578947,-0.074468085,-0.730666667,-0.273913043,-0.146341463,0.486,0.125975474,-0.314,0.011869436,0.248979592,-0.532,-0.647058824,-0.80075188,-0.803320562,0.13,0.846,-0.38971712,0,3PT specialist
MATT BARNES2009-2010,0.125,-0.474137931,-0.164021164,-0.647469459,-0.491525424,-0.839416058,-0.464098074,-0.342105263,-0.021276596,-0.650666667,-0.32173913,-0.286585366,0.48,0.30657748,-0.362,-0.256732496,-0.093877551,-0.096,-0.759233926,-0.913533835,-0.833971903,0.366,0.848,-0.374218259,0,3PT specialist
MATT BARNES2010-2011,0.125,-0.275862069,-0.232804233,-0.633507853,-0.322033898,-0.766423358,-0.453590193,-0.321052632,0.031914894,-0.632,-0.291304348,-0.25,0.558,0.257525084,-0.364,-0.23297491,-0.004081633,-0.226,-0.586867305,-0.932330827,-0.844189017,0.444,0.706,-0.413045143,0,3PT specialist
MATT BARNES2011-2012,0.125,-0.318965517,-0.148148148,-0.518324607,-0.559322034,-0.649635036,-0.506129597,-0.331578947,0.079787234,-0.558666667,-0.308695652,-0.268292683,0.484,0.154960981,-0.334,-0.286821705,-0.028571429,-0.236,-0.562243502,-0.872180451,-0.828863346,0.488,0.956,-0.414469349,0,3PT specialist
MATT BARNES2012-2013,0.125,-0.439655172,-0.349206349,-0.678883072,-0.288135593,-0.620437956,-0.614711033,-0.242105263,0.079787234,-0.769333333,-0.182608696,-0.079268293,0.488,0.279821628,-0.316,-0.037037037,0.151020408,-0.358,-0.690834473,-0.917293233,-0.841634738,0.502,0.874,-0.271499383,0,3PT specialist
MATT BARNES2013-2014,0.125,-0.655172414,-0.354497354,-0.630017452,-0.457627119,-0.824817518,-0.544658494,-0.321052632,-0.106382979,-0.772,-0.313043478,-0.207317073,0.466,0.224080268,-0.314,0.074003795,0.273469388,-0.476,-0.671682627,-0.966165414,-0.816091954,0.508,0.938,-0.297950565,0,3PT specialist
MATT BARNES2014-2015,0.125,-0.775862069,-0.470899471,-0.748691099,-0.491525424,-0.737226277,-0.593695271,-0.410526316,-0.143617021,-0.797333333,-0.352173913,-0.286585366,0.558,0.268673356,-0.276,0.205128205,0.265306122,-0.494,-0.729138167,-0.947368421,-0.923371648,0.446,0.97,-0.016872794,0,3PT specialist
MATT BARNES2015-2016,0.125,-0.637931034,-0.148148148,-0.595113438,-0.389830508,-0.649635036,-0.516637478,-0.252631579,-0.122340426,-0.734666667,-0.32173913,-0.140243902,0.608,0.001114827,-0.356,0.067821068,0.216326531,-0.46,-0.707250342,-0.890977444,-0.844189017,0.268,0.882,-0.47137532,0,3PT specialist
MATT BARNES2016-2017,0.125,-0.603448276,-0.074074074,-0.452006981,-0.559322034,-0.810218978,-0.394045534,-0.373684211,-0.196808511,-0.749333333,-0.452173913,-0.323170732,0.574,0.041248606,-0.338,0.11205074,0.330612245,-0.56,-0.688098495,-0.879699248,-0.795657727,0.47,0.794,-0.505694555,0,3PT specialist
STEVE BLAKE2003-2004,-0.21875,-0.879310345,-0.682539683,-0.09947644,-0.288135593,-0.941605839,-0.204903678,-0.252631579,-0.164893617,-0.78,-0.373913043,-0.207317073,0.642,-0.108138239,-0.258,-0.007371007,0.551020408,-0.808,-0.805745554,-0.770676692,-0.297573436,0.024,0.654,-0.692009324,8,High Usage Guard
STEVE BLAKE2004-2005,-0.21875,-0.74137931,-0.613756614,-0.434554974,-0.661016949,-1,-0.439579685,-0.331578947,-0.29787234,-0.706666667,-0.434782609,-0.231707317,0.61,-0.400222965,-0.226,0,0.575510204,-0.806,-0.852257182,-0.736842105,-0.284802043,-0.12,0.5,-0.325407396,3,Role player
STEVE BLAKE2005-2006,-0.21875,-0.853448276,-0.682539683,0.012216405,-0.559322034,-0.97080292,-0.509632224,-0.363157895,0.026595745,-0.741333333,-0.347826087,-0.25,0.582,0.014492754,-0.174,-0.217021277,0.510204082,-0.822,-0.844049248,-0.646616541,-0.060025543,-0.276,0.658,-0.770707498,8,High Usage Guard
STEVE BLAKE2006-2007,-0.21875,-0.905172414,-0.71957672,-0.089005236,-0.525423729,-0.95620438,-0.320490368,-0.510526316,-0.218085106,-0.832,-0.57826087,-0.43902439,0.344,0.052396878,-0.356,-0.182711198,0.502040816,-0.764,-0.876880985,-0.703007519,-0.106002554,-0.07,0.82,-0.582579495,9,Floor General
STEVE BLAKE2007-2008,-0.21875,-0.870689655,-0.698412698,-0.054101222,-0.593220339,-0.98540146,-0.492119089,-0.389473684,-0.106382979,-0.866666667,-0.417391304,-0.256097561,0.532,-0.088071349,-0.188,-0.06875,0.567346939,-0.84,-0.808481532,-0.695488722,-0.22605364,-0.386,0.818,-0.547101274,8,High Usage Guard
STEVE BLAKE2008-2009,-0.21875,-0.862068966,-0.671957672,-0.12390925,-0.423728814,-0.98540146,-0.520140105,-0.3,0.021276596,-0.845333333,-0.260869565,-0.134146341,0.68,-0.043478261,-0.146,0.013910355,0.510204082,-0.772,-0.835841313,-0.703007519,-0.38697318,-0.168,0.8,-0.326627859,8,High Usage Guard
STEVE BLAKE2009-2010,-0.21875,-0.896551724,-0.619047619,-0.061082024,-0.525423729,-0.97080292,-0.330998249,-0.431578947,-0.127659574,-0.877333333,-0.460869565,-0.341463415,0.5,-0.012263099,-0.21,0.126436782,0.608163265,-0.82,-0.920656635,-0.703007519,-0.389527458,-0.248,0.88,-0.23225996,8,High Usage Guard
STEVE BLAKE2010-2011,-0.21875,-0.879310345,-0.613756614,-0.476439791,-0.559322034,-0.98540146,-0.348511384,-0.6,-0.345744681,-0.869333333,-0.630434783,-0.512195122,0.734,-0.27090301,-0.244,0.261437908,0.746938776,-0.922,-0.786593707,-0.789473684,-0.49936143,0.19,0.864,-0.133651335,3,Role player
STEVE BLAKE2011-2012,-0.21875,-0.922413793,-0.767195767,-0.267015707,-0.423728814,-0.98540146,-0.281961471,-0.510526316,-0.292553191,-0.865333333,-0.582608696,-0.432926829,0.556,-0.02787068,-0.33,0.179104478,0.689795918,-0.902,-0.827633379,-0.804511278,-0.37164751,-0.084,0.698,-0.233359549,3,Role player
STEVE BLAKE2012-2013,-0.21875,-0.827586207,-0.582010582,-0.235602094,-0.491525424,-0.941605839,-0.376532399,-0.5,-0.122340426,-0.826666667,-0.482608696,-0.420731707,0.542,-0.054626533,-0.158,0.266666667,0.673469388,-0.866,-0.816689466,-0.597744361,-0.67816092,-0.38,0.75,-0.289034014,3,Role player
STEVE BLAKE2013-2014,-0.21875,-0.922413793,-0.566137566,0.005235602,-0.389830508,-0.941605839,-0.246935201,-0.468421053,-0.159574468,-0.837333333,-0.556521739,-0.426829268,0.534,-0.157190635,-0.248,0.1898017,0.665306122,-0.848,-0.890560876,-0.733082707,-0.443167305,-0.518,0.722,-0.398544926,3,Role player
STEVE BLAKE2014-2015,-0.21875,-0.905172414,-0.677248677,-0.085514834,-0.525423729,-0.97080292,-0.187390543,-0.5,-0.239361702,-0.833333333,-0.586956522,-0.469512195,0.414,-0.070234114,-0.296,0.339449541,0.730612245,-0.866,-0.890560876,-0.781954887,-0.578544061,-0.334,0.506,-0.327566323,3,Role player
STEVE BLAKE2015-2016,-0.21875,-0.913793103,-0.62962963,0.029668412,-0.593220339,-0.941605839,-0.138353765,-0.426315789,-0.223404255,-0.889333333,-0.530434783,-0.384146341,0.6,0.02787068,-0.312,0.258333333,0.673469388,-0.792,-0.863201094,-0.781954887,-0.59642401,-0.61,0.424,-0.43409176,3,Role player
KEITH BOGANS2003-2004,-0.03125,-0.431034483,-0.391534392,-0.696335079,-0.525423729,-0.941605839,-0.541155867,-0.431578947,-0.159574468,-0.697333333,-0.456521739,-0.317073171,0.262,-0.032329989,-0.284,-0.176211454,0.224489796,-0.498,-0.844049248,-0.718045113,-0.476372925,0.156,0.97,-0.332272423,0,3PT specialist
KEITH BOGANS2004-2005,-0.03125,-0.603448276,-0.582010582,-0.560209424,-0.322033898,-0.95620438,-0.520140105,-0.036842105,-0.191489362,-0.645333333,-0.195652174,0.085365854,0.454,-0.112597547,-0.342,-0.497093023,0.020408163,-0.406,-0.674418605,-0.605263158,-0.417624521,0.054,0.754,-0.686165057,8,High Usage Guard
KEITH BOGANS2005-2006,-0.03125,-0.715517241,-0.46031746,-0.609075044,-0.322033898,-0.941605839,-0.558669002,-0.289473684,-0.175531915,-0.544,-0.343478261,-0.213414634,0.366,-0.02787068,-0.35,-0.264705882,0.044897959,-0.264,-0.868673051,-0.778195489,-0.59642401,-0.16,0.816,-0.602668135,8,High Usage Guard
KEITH BOGANS2006-2007,-0.03125,-0.827586207,-0.619047619,-0.668411867,-0.491525424,-0.97080292,-0.495621716,-0.410526316,-0.255319149,-0.657333333,-0.395652174,-0.329268293,0.492,-0.050167224,-0.226,0.118367347,0.346938776,-0.534,-0.844049248,-0.890977444,-0.688378033,-0.086,0.886,-0.046712391,0,3PT specialist
KEITH BOGANS2007-2008,-0.03125,-0.801724138,-0.518518519,-0.752181501,-0.525423729,-0.95620438,-0.730297723,-0.436842105,-0.164893617,-0.750666667,-0.373913043,-0.292682927,0.472,0.15942029,-0.276,0.391156463,0.502040816,-0.626,-0.934336525,-0.853383459,-0.862068966,0.226,0.918,0.149436356,0,3PT specialist
KEITH BOGANS2008-2009,-0.03125,-0.75862069,-0.291005291,-0.731239092,-0.389830508,-0.97080292,-0.632224168,-0.457894737,-0.228723404,-0.765333333,-0.447826087,-0.329268293,0.824,-0.052396878,-0.322,0.345679012,0.428571429,-0.55,-0.906976744,-0.860902256,-0.920817369,0.112,0.972,0.001613027,0,3PT specialist
KEITH BOGANS2009-2010,-0.03125,-0.836206897,-0.523809524,-0.703315881,-0.491525424,-0.912408759,-0.50262697,-0.615789474,-0.335106383,-0.776,-0.586956522,-0.524390244,0.48,0.092530658,-0.286,0.315436242,0.387755102,-0.516,-0.863201094,-0.92481203,-0.923371648,0.08,0.942,0.286362214,0,3PT specialist
KEITH BOGANS2010-2011,-0.03125,-0.862068966,-0.582010582,-0.647469459,-0.525423729,-0.927007299,-0.604203152,-0.594736842,-0.265957447,-0.861333333,-0.526086957,-0.451219512,0.312,0.08361204,-0.24,0.543973941,0.648979592,-0.772,-0.893296854,-0.973684211,-0.826309068,0.588,0.978,0.361824344,0,3PT specialist
KEITH BOGANS2012-2013,-0.03125,-0.887931034,-0.650793651,-0.717277487,-0.627118644,-0.97080292,-0.495621716,-0.605263158,-0.388297872,-0.92,-0.57826087,-0.469512195,0.294,0.371237458,-0.314,0.725352113,0.746938776,-0.866,-0.931600547,-0.984962406,-0.892720307,0.084,0.976,1,0,3PT specialist
CURTIS BORCHARDT2003-2004,0.5,-0.465517241,-0.058201058,-0.657940663,-0.694915254,-0.328467153,-0.229422067,-0.415789474,-0.324468085,-0.572,-0.552173913,-0.402439024,0.556,-0.108138239,-1,-0.964285714,-0.306122449,-0.358,-0.559507524,0.07518797,-0.453384419,0.364,-1,-1,5,Traditional Center
CURTIS BORCHARDT2004-2005,0.5,0.043103448,-0.031746032,-0.682373473,-0.796610169,-0.532846715,-0.285464098,-0.473684211,-0.244680851,-0.449333333,-0.547826087,-0.469512195,0.464,-0.041248606,-1,-1,-0.689795918,0.21,-0.444596443,-0.695488722,-0.719029374,0.216,-1,-1,5,Traditional Center
CHRIS BOSH2003-2004,0.4375,-0.25,-0.222222222,-0.797556719,-0.559322034,-0.547445255,-0.604203152,-0.231578947,0.058510638,-0.461333333,-0.269565217,-0.176829268,0.402,0.02787068,-0.286,-0.960674157,-0.306122449,-0.3,-0.592339261,-0.018796992,-0.43550447,0.218,1,-0.98533026,1,Skilled Big
CHRIS BOSH2004-2005,0.4375,-0.387931034,-0.058201058,-0.69982548,-0.559322034,-0.605839416,-0.541155867,-0.052631579,0.186170213,-0.281333333,-0.07826087,-0.079268293,0.52,0.052396878,-0.4,-0.980099502,-0.314285714,-0.286,-0.55129959,-0.090225564,-0.420178799,0.226,1,-0.993062156,1,Skilled Big
CHRIS BOSH2005-2006,0.4375,-0.25,-0.026455026,-0.588132635,-0.661016949,-0.664233577,-0.632224168,0.131578947,0.489361702,-0.288,0.213043478,0.134146341,0.632,0.1393534,-1,-0.976080957,-0.248979592,-0.364,-0.556771546,-0.101503759,-0.312899106,-0.024,-1,-0.993579111,5,Traditional Center
CHRIS BOSH2006-2007,0.4375,-0.301724138,0.195767196,-0.591623037,-0.728813559,-0.620437956,-0.590192644,0.210526316,0.457446809,-0.281333333,0.230434783,0.164634146,0.57,0.117056856,-0.314,-0.936014625,-0.248979592,-0.304,-0.567715458,-0.409774436,-0.223499361,0.138,0.666,-0.993642503,7,Skilled Forward
CHRIS BOSH2007-2008,0.4375,-0.275862069,-0.052910053,-0.577661431,-0.525423729,-0.678832117,-0.625218914,0.263157895,0.521276596,-0.274666667,0.330434783,0.237804878,0.688,0.105908584,-0.2,-0.951314508,-0.232653061,-0.268,-0.688098495,-0.372180451,-0.162196679,0.208,0.8,-0.993210776,7,Skilled Forward
CHRIS BOSH2008-2009,0.4375,-0.25,0.052910053,-0.595113438,-0.593220339,-0.708029197,-0.642732049,0.221052632,0.430851064,-0.348,0.256521739,0.237804878,0.634,0.108138239,-0.51,-0.922406968,-0.175510204,-0.372,-0.630642955,-0.319548872,-0.154533844,0.038,0.666,-0.994454545,7,Skilled Forward
CHRIS BOSH2009-2010,0.4375,-0.146551724,0.216931217,-0.598603839,-0.694915254,-0.693430657,-0.625218914,0.315789474,0.585106383,-0.321333333,0.395652174,0.304878049,0.594,0.161649944,-0.272,-0.962003454,-0.32244898,-0.298,-0.40629275,-0.289473684,-0.427841635,-0.014,0.75,-0.993972793,7,Skilled Forward
CHRIS BOSH2010-2011,0.4375,-0.448275862,-0.058201058,-0.689354276,-0.627118644,-0.795620438,-0.656742557,0.042105263,0.287234043,-0.405333333,0.086956522,0.085365854,0.63,0.119286511,-0.52,-0.952651515,-0.110204082,-0.55,-0.417236662,-0.289473684,-0.111111111,0.2,0.666,-0.990095833,1,Skilled Big
CHRIS BOSH2011-2012,0.4375,-0.5,-0.031746032,-0.682373473,-0.559322034,-0.737226277,-0.607705779,0.078947368,0.260638298,-0.538666667,0.073913043,0.158536585,0.642,0.105908584,-0.428,-0.913258984,-0.175510204,-0.38,-0.50752394,-0.421052632,-0.197956577,0.28,1,-0.930901071,7,Skilled Forward
CHRIS BOSH2012-2013,0.4375,-0.396551724,-0.185185185,-0.706806283,-0.525423729,-0.503649635,-0.614711033,0,0.319148936,-0.556,0.060869565,0.06097561,0.596,0.241917503,-0.432,-0.836824697,-0.07755102,-0.412,-0.636114911,-0.518796992,-0.072796935,0.512,1,-0.850102064,7,Skilled Forward
CHRIS BOSH2013-2014,0.4375,-0.560344828,-0.042328042,-0.797556719,-0.423728814,-0.605839416,-0.635726795,-0.005263158,0.265957447,-0.62,0.060869565,0.073170732,0.64,0.268673356,-0.322,-0.542497377,0.053061224,-0.44,-0.70998632,-0.590225564,-0.295019157,0.546,0.918,-0.809400349,7,Skilled Forward
CHRIS BOSH2014-2015,0.4375,-0.689655172,-0.058201058,-0.581151832,-0.525423729,-0.795620438,-0.646234676,0.3,0.308510638,-0.585333333,0.273913043,0.408536585,0.544,0.081382386,-0.25,-0.548993289,0.126530612,-0.668,-0.688098495,-0.251879699,-0.246487867,0.036,0.968,-0.906446384,7,Skilled Forward
CHRIS BOSH2015-2016,0.4375,-0.724137931,0,-0.577661431,-0.661016949,-0.781021898,-0.716287215,0.105263158,0.329787234,-0.534666667,0.169565217,0.213414634,0.59,0.132664437,-0.27,-0.421121252,0.142857143,-0.588,-0.764705882,-0.439849624,-0.310344828,0.212,0.95,-0.740670848,6,Ball Dominant Scorer
TORRAYE BRAGGS2003-2004,0.1875,0.232758621,-0.306878307,-0.727748691,-0.525423729,-0.854014599,-0.11033275,-0.363157895,-0.239361702,-0.514666667,-0.482608696,-0.426829268,0.334,0.081382386,-1,-1,-0.542857143,-0.03,-0.41997264,-0.428571429,-0.611749681,0.376,-1,-1,5,Traditional Center
ZARKO CABARKAPA2003-2004,0.4375,-0.551724138,-0.338624339,-0.595113438,-0.694915254,-0.751824818,-0.309982487,-0.052631579,-0.29787234,-0.641333333,-0.291304348,-0.042682927,0.32,0.014492754,-0.624,-0.675126904,-0.175510204,-0.3,-0.526675787,-0.466165414,-0.558109834,0.386,0.666,-0.840870507,9,Floor General
ZARKO CABARKAPA2004-2005,0.4375,-0.336206897,-0.264550265,-0.685863874,-0.627118644,-0.897810219,-0.555166375,-0.042105263,0.154255319,-0.510666667,0.026086957,0.036585366,0.63,0.154960981,-0.278,-0.593220339,-0.110204082,-0.436,-0.335157319,-0.789473684,-0.45083014,0.232,1,-0.7440253,7,Skilled Forward
ZARKO CABARKAPA2005-2006,0.4375,-0.310344828,-0.232804233,-0.773123909,-0.559322034,-0.854014599,-0.50262697,-0.052631579,-0.218085106,-0.356,-0.213043478,-0.054878049,0.428,-0.101449275,-0.5,-0.770114943,-0.224489796,-0.288,-0.480164159,-0.612781955,-0.397190294,0.226,1,-0.919855938,7,Skilled Forward
MATT CARROLL2004-2005,0.03125,-0.715517241,-0.417989418,-0.762652705,-0.288135593,-0.941605839,-0.635726795,0.115789474,0.037234043,-0.385333333,0.082608696,0.195121951,0.71,-0.099219621,-0.334,-0.566666667,0.208163265,-0.678,-0.742818057,-0.5,0.006385696,0.508,1,-0.63214076,8,High Usage Guard
MATT CARROLL2005-2006,0.03125,-0.75,-0.481481481,-0.839441536,-0.355932203,-0.897810219,-0.719789842,-0.1,-0.005319149,-0.529333333,-0.056521739,0.036585366,0.642,-0.081382386,-0.222,-0.222689076,0.33877551,-0.668,-0.822161423,-0.676691729,-0.249042146,0.2,0.944,-0.341491097,8,High Usage Guard
MATT CARROLL2006-2007,0.03125,-0.818965517,-0.523809524,-0.713787086,-0.491525424,-0.941605839,-0.6882662,-0.147368421,0.031914894,-0.578666667,-0.047826087,-0.018292683,0.808,-0.00780379,-0.168,-0.188449848,0.33877551,-0.68,-0.824897401,-0.691729323,-0.261813538,0.39,0.946,-0.279948174,8,High Usage Guard
MATT CARROLL2007-2008,0.03125,-0.836206897,-0.529100529,-0.797556719,-0.593220339,-0.897810219,-0.712784588,-0.347368421,-0.175531915,-0.688,-0.282608696,-0.201219512,0.608,-0.059085842,-0.128,-0.181663837,0.420408163,-0.718,-0.874145007,-0.687969925,-0.180076628,0.428,0.962,-0.396603591,8,High Usage Guard
MATT CARROLL2008-2009,0.03125,-0.879310345,-0.470899471,-0.748691099,-0.389830508,-0.883211679,-0.464098074,-0.331578947,-0.45212766,-0.805333333,-0.469565217,-0.219512195,0.68,-0.016722408,-0.51,-0.380116959,0.395918367,-0.742,-0.841313269,-0.669172932,0.060025543,0.538,1,-0.46945545,3,Role player
MATT CARROLL2009-2010,0.03125,-0.672413793,-0.71957672,-0.731239092,-0.288135593,-1,-0.590192644,0,-0.367021277,-0.84,-0.239130435,0.170731707,1,0.00780379,-0.578,-0.24,0.371428571,-0.76,-0.835841313,-0.398496241,-0.284802043,-0.142,1,-0.232951603,3,Role player
MATT CARROLL2010-2011,0.03125,-0.784482759,-0.497354497,-0.759162304,-0.457627119,-0.883211679,-0.670753065,-0.152631579,-0.095744681,-0.652,-0.156521739,-0.018292683,0.538,0.050167224,-0.26,-0.537688442,0.232653061,-0.528,-0.917920657,-0.868421053,0.19284802,0.612,1,-0.509224749,8,High Usage Guard
MATT CARROLL2011-2012,0.03125,-0.870689655,-0.587301587,-0.630017452,-0.525423729,-0.868613139,-0.576182137,-0.389473684,-0.446808511,-0.677333333,-0.547826087,-0.286585366,0.578,-0.1393534,-0.628,-0.452229299,0.281632653,-0.618,-0.792065663,-0.906015038,0.106002554,0.454,1,-0.644800497,9,Floor General
MAURICE CARTER2003-2004,-0.03125,-0.827586207,-0.613756614,-0.797556719,-1,-1,-0.404553415,-0.052631579,-0.436170213,-0.238666667,-0.217391304,-0.103658537,0.6,-0.348940914,-0.272,-0.371428571,0.363265306,-0.772,-0.764705882,-0.676691729,0.021711367,0.428,1,-0.601171091,3,Role player
BRIAN COOK2003-2004,0.28125,-0.327586207,-0.153439153,-0.741710297,-0.355932203,-0.605839416,-0.649737303,-0.284210526,1.11E-16,-0.734666667,-0.304347826,-0.12195122,0.5,0.099219621,-1,-0.929078014,0.004081633,-0.56,-0.786593707,-0.19924812,0.159642401,0.642,-1,-0.975274704,2,Defensive specialist
BRIAN COOK2004-2005,0.28125,-0.431034483,-0.28042328,-0.80104712,-0.627118644,-0.737226277,-0.782837128,-0.173684211,0.005319149,-0.882666667,-0.126086957,0.115853659,0.514,-0.021181717,-0.216,-0.056872038,0.420408163,-0.658,-0.896032832,-0.680451128,-0.399744572,0.49,0.948,-0.718876377,0,3PT specialist
BRIAN COOK2005-2006,0.28125,-0.413793103,-0.365079365,-0.710296684,-0.559322034,-0.766423358,-0.65323993,-0.231578947,0.085106383,-0.736,-0.134782609,-0.06097561,0.664,0.175027871,-0.142,-0.671232877,0.110204082,-0.502,-0.844049248,-0.507518797,0.019157088,0.528,1,-0.95931097,7,Skilled Forward
BRIAN COOK2006-2007,0.28125,-0.387931034,-0.185185185,-0.623036649,-0.559322034,-0.708029197,-0.628721541,-0.078947368,0.042553191,-0.846666667,-0.108695652,0.12195122,0.446,0.056856187,-0.2,-0.43627451,0.240816327,-0.612,-0.846785226,-0.402255639,-0.210727969,0.396,1,-0.872255669,7,Skilled Forward
BRIAN COOK2007-2008,0.28125,-0.543103448,-0.365079365,-0.762652705,-0.627118644,-0.795620438,-0.516637478,-0.115789474,-0.287234043,-0.88,-0.252173913,0.030487805,0.81,-0.157190635,-0.252,-0.017094017,0.404081633,-0.658,-0.75376197,-0.695488722,-0.573435504,-0.022,0.906,-0.984579974,0,3PT specialist
BRIAN COOK2008-2009,0.28125,-0.586206897,-0.264550265,-0.821989529,-0.694915254,-0.810218978,-0.50262697,0.110526316,-0.340425532,-0.894666667,-0.113043478,0.280487805,0.666,-0.273132664,-0.134,-0.210526316,0.363265306,-0.658,-0.85499316,-0.654135338,-0.261813538,-0.2,1,-1,3,Role player
BRIAN COOK2010-2011,0.28125,-0.568965517,-0.058201058,-0.804537522,-0.525423729,-0.722627737,-0.57267951,-0.115789474,-0.127659574,-0.812,-0.126086957,0.067073171,0.25,-0.068004459,-0.14,-0.070588235,0.387755102,-0.682,-0.726402189,-0.62406015,-0.550446999,0.21,0.882,-0.855812111,0,3PT specialist
BRIAN COOK2011-2012,0.28125,-0.646551724,0.063492063,-0.80104712,-0.627118644,-0.781021898,-0.660245184,-0.210526316,-0.436170213,-0.864,-0.42173913,0.006097561,0.8,-0.023411371,-0.6,0.020408163,0.502040816,-0.674,-0.860465116,-0.770676692,-0.453384419,0.714,1,-0.96442585,3,Role player
OMAR COOK2003-2004,-0.375,-0.775862069,-0.984126984,-0.106457243,0.355932203,-1,-0.054290718,-0.531578947,-0.494680851,-1,-0.852173913,-0.475609756,-1,-0.400222965,-1,-0.925925926,0.2,-0.63,-0.89876881,-0.582706767,0.609195402,0.428,-1,-1,2,Defensive specialist
MARQUIS DANIELS2003-2004,0.03125,-0.422413793,-0.661375661,-0.392670157,-0.118644068,-0.868613139,-0.684763573,-0.110526316,0.324468085,-0.746666667,-0.069565217,0.109756098,0.538,0.141583055,-0.388,-0.824817518,-0.395918367,-0.128,-0.433652531,-0.45112782,-0.683269476,-0.166,1,-0.932208654,7,Skilled Forward
MARQUIS DANIELS2004-2005,0.03125,-0.396551724,-0.587301587,-0.490401396,0.016949153,-0.897810219,-0.534150613,-0.110526316,0.031914894,-0.648,-0.226086957,-0.006097561,0.474,0.012263099,-0.6,-0.861111111,-0.371428571,-0.234,-0.299589603,-0.42481203,-0.6449553,-0.164,1,-0.923980018,7,Skilled Forward
MARQUIS DANIELS2005-2006,0.03125,-0.517241379,-0.608465608,-0.434554974,-0.288135593,-0.912408759,-0.495621716,-0.231578947,0.04787234,-0.524,-0.243478261,-0.164634146,0.508,0.094760312,-0.578,-0.92578125,-0.469387755,-0.172,-0.242134063,-0.413533835,-0.706257982,-0.264,0.5,-0.959118076,1,Skilled Big
MARQUIS DANIELS2006-2007,0.03125,-0.681034483,-0.677248677,-0.560209424,-0.389830508,-0.897810219,-0.481611208,-0.1,-0.127659574,-0.62,-0.191304348,-0.024390244,0.4,0.074693423,-0.538,-0.814946619,-0.281632653,-0.31,-0.40629275,-0.22556391,-0.6449553,-0.204,0.666,-0.813875541,9,Floor General
MARQUIS DANIELS2007-2008,0.03125,-0.603448276,-0.560846561,-0.507853403,-0.152542373,-0.868613139,-0.464098074,-0.110526316,-0.127659574,-0.669333333,-0.256521739,-0.048780488,0.396,0.039018952,-0.47,-0.636363636,-0.085714286,-0.45,-0.40629275,-0.315789474,-0.632183908,-0.186,0.852,-0.769906399,9,Floor General
MARQUIS DANIELS2008-2009,0.03125,-0.560344828,-0.534391534,-0.626527051,-0.389830508,-0.839416058,-0.607705779,-0.063157895,-0.063829787,-0.750666667,-0.165217391,0.097560976,0.442,0.090301003,-0.6,-0.738751814,-0.240816327,-0.222,-0.50752394,-0.526315789,-0.555555556,0.01,0.888,-0.868392168,7,Skilled Forward
MARQUIS DANIELS2009-2010,0.03125,-0.689655172,-0.656084656,-0.612565445,-0.491525424,-0.927007299,-0.534150613,-0.363157895,-0.234042553,-0.7,-0.395652174,-0.286585366,0.214,0.190635452,-0.572,-0.775100402,-0.387755102,-0.06,-0.450068399,-0.454887218,-0.816091954,0.204,1,-0.789871926,9,Floor General
MARQUIS DANIELS2010-2011,0.03125,-0.715517241,-0.534391534,-0.630017452,-0.254237288,-0.737226277,-0.548161121,-0.4,-0.122340426,-0.672,-0.430434783,-0.335365854,0.368,0.161649944,-0.62,-0.818965517,-0.379591837,-0.112,-0.3625171,-0.496240602,-0.747126437,0.036,1,-0.864621653,9,Floor General
MARQUIS DANIELS2011-2012,0.03125,-0.646551724,-0.502645503,-0.458987784,-0.220338983,-0.795620438,-0.45709282,-0.247368421,-0.313829787,-0.785333333,-0.517391304,-0.176829268,0.478,-0.128205128,-1,-0.86013986,-0.346938776,-0.132,-0.233926129,-0.631578947,-0.696040868,0.308,-1,-0.926861538,2,Defensive specialist
MARQUIS DANIELS2012-2013,0.03125,-0.603448276,-0.560846561,-0.685863874,-0.186440678,-0.897810219,-0.625218914,-0.305263158,-0.255319149,-0.794666667,-0.439130435,-0.134146341,0.482,-0.105908584,-0.444,-0.58974359,-0.134693878,-0.35,-0.502051984,-0.368421053,-0.69348659,0.072,0.9,-0.662457872,9,Floor General
JOSH DAVIS2004-2005,0.1875,-0.155172414,-0.195767196,-0.790575916,-0.593220339,-0.854014599,-0.607705779,-0.247368421,-0.138297872,-0.796,-0.313043478,-0.091463415,0.648,-0.114827202,-0.284,-0.045045045,0.069387755,-0.172,-0.901504788,-0.932330827,-0.862068966,0.478,0.894,-0.592169613,0,3PT specialist
