Player_Upper,id,year,VORP,Min,league,flag,lockout
MARDY COLLINS,MARDY COLLINS2015-2016,2015-2016,,207,Euroleague,0,0
MARDY COLLINS,MARDY COLLINS2015-2016,2015-2016,1.337871549,1005,EUR,0,0
MARDY COLLINS,MARDY COLLINS2016-2017,2016-2017,3.434340832,631.4,EUR,0,0
MARDY COLLINS,MARDY COLLINS2017-2018,2017-2018,2.749468033,617.2,EUR,0,0
MARDY COLLINS,MARDY COLLINS2018-2019,2018-2019,-0.049941494,745,EUR,0,0
MARIO CHALMERS,MARIO CHALMERS2008-2009,2008-2009,1,2626,NBA,0,0
MARIO CHALMERS,MARIO CHALMERS2009-2010,2009-2010,0.3,1807,NBA,0,0
MARIO CHALMERS,MARIO CHALMERS2010-2011,2010-2011,0.5,1579,NBA,0,0
MARIO CHALMERS,MARIO CHALMERS2011-2012,2011-2012,1.1,1825,NBA,0,0
MARIO CHALMERS,MARIO CHALMERS2012-2013,2012-2013,1.3,2068,NBA,0,0
MARIO CHALMERS,MARIO CHALMERS2013-2014,2013-2014,1.2,2178,NBA,0,0
MARIO CHALMERS,MARIO CHALMERS2014-2015,2014-2015,-0.3,2368,NBA,0,0
MARIO CHALMERS,MARIO CHALMERS2015-2016,2015-2016,1.2,1373,NBA,0,0
MARIO CHALMERS,MARIO CHALMERS2017-2018,2017-2018,-0.4,1421,NBA,0,0
MARIO CHALMERS,MARIO CHALMERS2020-2021,2020-2021,2.032897699,488.6,EUR,0,0
MARIO HEZONJA,MARIO HEZONJA2013-2014,2013-2014,0.982661754,244.2,EUR,0,0
MARIO HEZONJA,MARIO HEZONJA2014-2015,2014-2015,1.025294642,581.1,EUR,0,0
MARIO HEZONJA,MARIO HEZONJA2014-2015,2014-2015,1.478270765,364,Euroleague,0,0
MARIO HEZONJA,MARIO HEZONJA2015-2016,2015-2016,-0.4,1413,NBA,0,0
MARIO HEZONJA,MARIO HEZONJA2016-2017,2016-2017,-0.7,960,NBA,0,0
MARIO HEZONJA,MARIO HEZONJA2017-2018,2017-2018,0.6,1657,NBA,0,0
MARIO HEZONJA,MARIO HEZONJA2018-2019,2018-2019,-0.5,1206,NBA,0,0
MARIO HEZONJA,MARIO HEZONJA2019-2020,2019-2020,-0.2,871,NBA,0,0
MARIO HEZONJA,MARIO HEZONJA2020-2021,2020-2021,0.836418446,354.5,EUR,0,0
MARIO HEZONJA,MARIO HEZONJA2020-2021,2020-2021,0.438566491,182,Euroleague,0,0
MARIO HEZONJA,MARIO HEZONJA2021-2022,2021-2022,1.763640725,741,Euroleague,0,0
MARIO HEZONJA,MARIO HEZONJA2021-2022,2021-2022,7.889337289,701.4,EUR,0,0
MARIO KASUN,MARIO KASUN2004-2005,2004-2005,-0.3,356,NBA,0,0
MARIO KASUN,MARIO KASUN2005-2006,2005-2006,-0.4,213,NBA,0,0
MARIO KASUN,MARIO KASUN2006-2007,2006-2007,-0.782657975,282.8,EUR,0,0
MARIO KASUN,MARIO KASUN2007-2008,2007-2008,1.778697288,371,Euroleague,0,0
MARIO KASUN,MARIO KASUN2007-2008,2007-2008,-0.153058167,557.2,EUR,0,0
MARIO KASUN,MARIO KASUN2009-2010,2009-2010,1.085286944,253,Euroleague,0,0
MARIO KASUN,MARIO KASUN2011-2012,2011-2012,-0.80803369,226,Euroleague,0,0
MARIO KASUN,MARIO KASUN2011-2012,2011-2012,2.090723746,558.5,EUR,0,0
MARKEL BROWN,MARKEL BROWN2014-2015,2014-2015,-0.1,781,NBA,0,0
MARKEL BROWN,MARKEL BROWN2015-2016,2015-2016,-0.3,982,NBA,0,0
MARKEL BROWN,MARKEL BROWN2016-2017,2016-2017,0.760363717,329,EUR,0,0
MARKEL BROWN,MARKEL BROWN2018-2019,2018-2019,1.576949173,325.2,EUR,0,0
MARKEL BROWN,MARKEL BROWN2018-2019,2018-2019,-0.778218909,349,Euroleague,0,0
MARKO GUDURIC,MARKO GUDURIC2015-2016,2015-2016,1.498486929,479,EUR,0,0
MARKO GUDURIC,MARKO GUDURIC2015-2016,2015-2016,,375,Euroleague,0,0
MARKO GUDURIC,MARKO GUDURIC2016-2017,2016-2017,3.587002131,562,EUR,0,0
MARKO GUDURIC,MARKO GUDURIC2016-2017,2016-2017,-0.115214869,545,Euroleague,0,0
MARKO GUDURIC,MARKO GUDURIC2017-2018,2017-2018,2.418084618,608.2,EUR,0,0
MARKO GUDURIC,MARKO GUDURIC2017-2018,2017-2018,2.095978273,597,Euroleague,0,0
MARKO GUDURIC,MARKO GUDURIC2018-2019,2018-2019,3.576471841,859.3,EUR,0,0
MARKO GUDURIC,MARKO GUDURIC2018-2019,2018-2019,3.572073952,796,Euroleague,0,0
MARKO GUDURIC,MARKO GUDURIC2019-2020,2019-2020,-0.2,484,NBA,0,0
MARKO GUDURIC,MARKO GUDURIC2020-2021,2020-2021,-0.52236711,457.7,EUR,0,0
MARKO GUDURIC,MARKO GUDURIC2020-2021,2020-2021,0.552074527,541,Euroleague,0,0
MARKO GUDURIC,MARKO GUDURIC2021-2022,2021-2022,1.428748673,572.6,EUR,0,0
MARKO GUDURIC,MARKO GUDURIC2021-2022,2021-2022,1.269772574,575,Euroleague,0,0
MARKO JARIC,MARKO JARIC2000-2001,2000-2001,1.846245217,631,Euroleague,0,0
MARKO JARIC,MARKO JARIC2001-2002,2001-2002,4.739818225,592,Euroleague,0,0
MARKO JARIC,MARKO JARIC2002-2003,2002-2003,0.8,1379,NBA,0,0
MARKO JARIC,MARKO JARIC2003-2004,2003-2004,0.6,1760,NBA,0,0
MARKO JARIC,MARKO JARIC2004-2005,2004-2005,1.3,1656,NBA,0,0
MARKO JARIC,MARKO JARIC2005-2006,2005-2006,0.7,2102,NBA,0,0
MARKO JARIC,MARKO JARIC2006-2007,2006-2007,0.1,1555,NBA,0,0
MARKO JARIC,MARKO JARIC2007-2008,2007-2008,0.6,2189,NBA,0,0
MARKO JARIC,MARKO JARIC2008-2009,2008-2009,-0.4,605,NBA,0,0
MARKO JARIC,MARKO JARIC2009-2010,2009-2010,0.838053328,310,Euroleague,0,0
MARKO JARIC,MARKO JARIC2009-2010,2009-2010,0.752704601,584,EUR,0,0
MARKO JARIC,MARKO JARIC2010-2011,2010-2011,0.50531347,234,EUR,0,0
MARKO JARIC,MARKO JARIC2010-2011,2010-2011,0.266167475,150,Euroleague,0,0
MARQUIS TEAGUE,MARQUIS TEAGUE2012-2013,2012-2013,-0.4,392,NBA,0,0
MARQUIS TEAGUE,MARQUIS TEAGUE2013-2014,2013-2014,-0.6,443,NBA,0,0
MARQUIS TEAGUE,MARQUIS TEAGUE2016-2017,2016-2017,-0.75954823,183.4,EUR,0,0
MARSHON BROOKS,MARSHON BROOKS2011-2012,2011-2012,-0.2,1648,NBA,0,0
MARSHON BROOKS,MARSHON BROOKS2012-2013,2012-2013,0.1,912,NBA,0,0
MARSHON BROOKS,MARSHON BROOKS2013-2014,2013-2014,0.1,316,NBA,0,0
MARSHON BROOKS,MARSHON BROOKS2014-2015,2014-2015,1.521239041,526,Euroleague,0,0
MARSHON BROOKS,MARSHON BROOKS2014-2015,2014-2015,4.186489015,932,EUR,0,0
MARSHON BROOKS,MARSHON BROOKS2017-2018,2017-2018,0.4,193,NBA,0,0
MARSHON BROOKS,MARSHON BROOKS2018-2019,2018-2019,-0.1,387,NBA,0,0
MATT BONNER,MATT BONNER2003-2004,2003-2004,2.615020175,1215,EUR,0,0
MATT BONNER,MATT BONNER2004-2005,2004-2005,0.5,1553,NBA,0,0
MATT BONNER,MATT BONNER2005-2006,2005-2006,1.2,1710,NBA,0,0
MATT BONNER,MATT BONNER2006-2007,2006-2007,0.4,653,NBA,0,0
MATT BONNER,MATT BONNER2007-2008,2007-2008,0.1,853,NBA,0,0
MATT BONNER,MATT BONNER2008-2009,2008-2009,2,1928,NBA,0,0
MATT BONNER,MATT BONNER2009-2010,2009-2010,1.3,1161,NBA,0,0
MATT BONNER,MATT BONNER2010-2011,2010-2011,1.4,1432,NBA,0,0
MATT BONNER,MATT BONNER2011-2012,2011-2012,1.5,1326,NBA,0,0
MATT BONNER,MATT BONNER2012-2013,2012-2013,0.5,909,NBA,0,0
MATT BONNER,MATT BONNER2013-2014,2013-2014,0.5,690,NBA,0,0
MATT BONNER,MATT BONNER2014-2015,2014-2015,0.3,935,NBA,0,0
MATT BONNER,MATT BONNER2015-2016,2015-2016,0.2,206,NBA,0,0
MATT THOMAS,MATT THOMAS2017-2018,2017-2018,3.654332302,801.1,EUR,0,0
MATT THOMAS,MATT THOMAS2018-2019,2018-2019,1.563555762,590.3,EUR,0,0
MATT THOMAS,MATT THOMAS2019-2020,2019-2020,0.3,440,NBA,0,0
MATT THOMAS,MATT THOMAS2020-2021,2020-2021,-0.2,326,NBA,0,0
MATT THOMAS,MATT THOMAS2021-2022,2021-2022,-0.1,459,NBA,0,0
MAURICE EVANS,MAURICE EVANS2002-2003,2002-2003,0.706188816,548,Euroleague,0,0
MAURICE EVANS,MAURICE EVANS2003-2004,2003-2004,2.513073319,976,EUR,0,0
MAURICE EVANS,MAURICE EVANS2003-2004,2003-2004,3.101991302,636,Euroleague,0,0
MAURICE EVANS,MAURICE EVANS2004-2005,2004-2005,-0.1,1233,NBA,0,0
MAURICE EVANS,MAURICE EVANS2005-2006,2005-2006,0.6,1139,NBA,0,0
MAURICE EVANS,MAURICE EVANS2006-2007,2006-2007,-0.1,1732,NBA,0,0
MAURICE EVANS,MAURICE EVANS2007-2008,2007-2008,1.3,1720,NBA,0,0
MAURICE EVANS,MAURICE EVANS2008-2009,2008-2009,0.6,1840,NBA,0,0
MAURICE EVANS,MAURICE EVANS2009-2010,2009-2010,0.4,1317,NBA,0,0
MAURICE EVANS,MAURICE EVANS2010-2011,2010-2011,-0.5,1549,NBA,0,0
MAURICE EVANS,MAURICE EVANS2011-2012,2011-2012,-0.1,343,NBA,0,0
MAURICE NDOUR,MAURICE NDOUR2016-2017,2016-2017,-0.1,331,NBA,0,0
MAURICE NDOUR,MAURICE NDOUR2017-2018,2017-2018,3.467206221,455,EUR,0,0
MAURICE NDOUR,MAURICE NDOUR2018-2019,2018-2019,1.724608029,497.5,EUR,0,0
MAURICE NDOUR,MAURICE NDOUR2019-2020,2019-2020,0.925864627,391,Euroleague,0,0
MAURICE NDOUR,MAURICE NDOUR2019-2020,2019-2020,0.433316675,318.3,EUR,0,0
MAURICE NDOUR,MAURICE NDOUR2021-2022,2021-2022,1.016136599,255.6,EUR,0,0
MAXI KLEBER,MAXI KLEBER2014-2015,2014-2015,1.866329803,840.8,EUR,0,0
MAXI KLEBER,MAXI KLEBER2017-2018,2017-2018,0.5,1206,NBA,0,0
MAXI KLEBER,MAXI KLEBER2018-2019,2018-2019,0.9,1502,NBA,0,0
MAXI KLEBER,MAXI KLEBER2019-2020,2019-2020,1.1,1890,NBA,0,0
MAXI KLEBER,MAXI KLEBER2020-2021,2020-2021,0.7,1341,NBA,0,0
MAXI KLEBER,MAXI KLEBER2021-2022,2021-2022,0.6,1450,NBA,0,0
MEHMET OKUR,MEHMET OKUR2001-2002,2001-2002,2.005759836,544,Euroleague,0,0
MEHMET OKUR,MEHMET OKUR2002-2003,2002-2003,0.5,1366,NBA,0,0
MEHMET OKUR,MEHMET OKUR2003-2004,2003-2004,1.4,1580,NBA,0,0
MEHMET OKUR,MEHMET OKUR2004-2005,2004-2005,2.3,2304,NBA,0,0
MEHMET OKUR,MEHMET OKUR2005-2006,2005-2006,2.7,2945,NBA,0,0
MEHMET OKUR,MEHMET OKUR2006-2007,2006-2007,2.8,2664,NBA,0,0
MEHMET OKUR,MEHMET OKUR2007-2008,2007-2008,1.7,2390,NBA,0,0
MEHMET OKUR,MEHMET OKUR2008-2009,2008-2009,2,2409,NBA,0,0
MEHMET OKUR,MEHMET OKUR2009-2010,2009-2010,1.4,2149,NBA,0,0
MEHMET OKUR,MEHMET OKUR2010-2011,2010-2011,0,168,NBA,0,0
MEHMET OKUR,MEHMET OKUR2011-2012,2011-2012,0.422322191,211.1,EUR,0,1
MEHMET OKUR,MEHMET OKUR2011-2012,2011-2012,-0.3,454,NBA,1,0
METTA WORLD PEACE,METTA WORLD PEACE2000-2001,2000-2001,0.4,2363,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2001-2002,2001-2002,1.9,1642,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2002-2003,2002-2003,3.1,2317,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2003-2004,2003-2004,3.8,2714,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2004-2005,2004-2005,0.5,291,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2005-2006,2005-2006,1.7,2207,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2006-2007,2006-2007,3.2,2641,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2007-2008,2007-2008,2.6,2172,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2008-2009,2008-2009,2.4,2452,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2009-2010,2009-2010,1.6,2605,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2010-2011,2010-2011,1.3,2410,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2011-2012,2011-2012,0.6,1720,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2012-2013,2012-2013,1.5,2530,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2013-2014,2013-2014,0.1,388,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2014-2015,2014-2015,0.944886272,302,EUR,0,0
METTA WORLD PEACE,METTA WORLD PEACE2015-2016,2015-2016,-0.2,590,NBA,0,0
METTA WORLD PEACE,METTA WORLD PEACE2016-2017,2016-2017,-0.2,160,NBA,0,0
MICHAEL BRADLEY,MICHAEL BRADLEY2002-2003,2002-2003,-0.5,1314,NBA,0,0
MICHAEL BRADLEY,MICHAEL BRADLEY2005-2006,2005-2006,-0.2,367,NBA,0,0
MICHAEL BRADLEY,MICHAEL BRADLEY2006-2007,2006-2007,1.602046226,833.6,EUR,0,0
MICHAEL JORDAN,MICHAEL JORDAN2001-2002,2001-2002,2.7,2093,NBA,0,0
MICHAEL JORDAN,MICHAEL JORDAN2002-2003,2002-2003,2.8,3031,NBA,0,0
MICHAEL JORDAN,MICHAEL JORDAN2006-2007,2006-2007,1.77196845,1243,EUR,0,0
MICHAEL RUFFIN,MICHAEL RUFFIN2000-2001,2000-2001,-0.3,879,NBA,0,0
MICHAEL RUFFIN,MICHAEL RUFFIN2001-2002,2001-2002,-0.1,169,NBA,0,0
MICHAEL RUFFIN,MICHAEL RUFFIN2003-2004,2003-2004,-0.3,733,NBA,0,0
MICHAEL RUFFIN,MICHAEL RUFFIN2004-2005,2004-2005,0,1262,NBA,0,0
MICHAEL RUFFIN,MICHAEL RUFFIN2005-2006,2005-2006,-0.2,1010,NBA,0,0
MICHAEL RUFFIN,MICHAEL RUFFIN2006-2007,2006-2007,-0.3,271,NBA,0,0
MICHAEL RUFFIN,MICHAEL RUFFIN2007-2008,2007-2008,0,632,NBA,0,0
MICHAEL RUFFIN,MICHAEL RUFFIN2009-2010,2009-2010,-0.245960503,177.5,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2004-2005,2004-2005,3.515187429,461,Euroleague,0,0
MICKAEL GELABALE,MICKAEL GELABALE2004-2005,2004-2005,2.117295713,1145.1,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2005-2006,2005-2006,1.699120948,510,Euroleague,0,0
MICKAEL GELABALE,MICKAEL GELABALE2005-2006,2005-2006,0.154569087,720.4,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2006-2007,2006-2007,-0.2,1239,NBA,0,0
MICKAEL GELABALE,MICKAEL GELABALE2007-2008,2007-2008,-0.1,465,NBA,0,0
MICKAEL GELABALE,MICKAEL GELABALE2009-2010,2009-2010,2.426207981,755,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2010-2011,2010-2011,2.864101615,1214,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2012-2013,2012-2013,1.52178445,324,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2012-2013,2012-2013,0.3,644,NBA,1,0
MICKAEL GELABALE,MICKAEL GELABALE2012-2013,2012-2013,2.482135352,317,Euroleague,0,0
MICKAEL GELABALE,MICKAEL GELABALE2013-2014,2013-2014,2.357471613,413.8,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2014-2015,2014-2015,0.602143502,540,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2015-2016,2015-2016,1.629089866,940,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2016-2017,2016-2017,1.273167569,808,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2017-2018,2017-2018,2.474168433,732,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2018-2019,2018-2019,2.10237912,864,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2019-2020,2019-2020,2.073696354,724,EUR,0,0
MICKAEL GELABALE,MICKAEL GELABALE2020-2021,2020-2021,1.246025735,812,EUR,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2001-2002,2001-2002,0.462151236,272,Euroleague,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2002-2003,2002-2003,1.214823572,341,Euroleague,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2003-2004,2003-2004,0.3,748,NBA,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2004-2005,2004-2005,0.3,1340,NBA,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2005-2006,2005-2006,-0.4,1179,NBA,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2006-2007,2006-2007,0.4,1937,NBA,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2007-2008,2007-2008,0.6,1316,NBA,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2008-2009,2008-2009,0.8,1329,NBA,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2009-2010,2009-2010,1.2,1687,NBA,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2010-2011,2010-2011,0.3,1107,NBA,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2011-2012,2011-2012,0,921,NBA,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2012-2013,2012-2013,-0.3,386,NBA,0,0
MICKAEL PIETRUS,MICKAEL PIETRUS2015-2016,2015-2016,-0.834082967,366,EUR,0,0
MICKELL GLADNESS,MICKELL GLADNESS2011-2012,2011-2012,-0.2,252,NBA,0,0
MICKELL GLADNESS,MICKELL GLADNESS2016-2017,2016-2017,0.005693571,587,EUR,0,0
MICKELL GLADNESS,MICKELL GLADNESS2017-2018,2017-2018,0.237090798,541,EUR,0,0
MICKELL GLADNESS,MICKELL GLADNESS2018-2019,2018-2019,0.177333392,164,EUR,0,0
MIKE BATISTE,MIKE BATISTE2000-2001,2000-2001,1.355410762,286,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2002-2003,2002-2003,-0.5,1248,NBA,0,0
MIKE BATISTE,MIKE BATISTE2003-2004,2003-2004,-0.230080508,270,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2004-2005,2004-2005,1.459489413,573,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2005-2006,2005-2006,3.901579361,596,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2006-2007,2006-2007,3.415495811,423,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2007-2008,2007-2008,2.343125447,466,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2008-2009,2008-2009,2.492814649,500,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2009-2010,2009-2010,3.061387013,258,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2010-2011,2010-2011,2.84558711,530,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2011-2012,2011-2012,0.574942208,477,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2011-2012,2011-2012,2.215013812,505.9,EUR,0,0
MIKE BATISTE,MIKE BATISTE2012-2013,2012-2013,-0.11925378,246.7,EUR,0,0
MIKE BATISTE,MIKE BATISTE2012-2013,2012-2013,-0.878476558,364,Euroleague,0,0
MIKE BATISTE,MIKE BATISTE2013-2014,2013-2014,-0.827045131,224,Euroleague,0,0
MIKE JAMES,MIKE JAMES2002-2003,2002-2003,0.2,1722,NBA,0,0
MIKE JAMES,MIKE JAMES2003-2004,2003-2004,1.2,2196,NBA,0,0
MIKE JAMES,MIKE JAMES2004-2005,2004-2005,1.8,1859,NBA,0,0
MIKE JAMES,MIKE JAMES2005-2006,2005-2006,2.9,2925,NBA,0,0
MIKE JAMES,MIKE JAMES2006-2007,2006-2007,0.2,2069,NBA,0,0
MIKE JAMES,MIKE JAMES2007-2008,2007-2008,-0.3,720,NBA,0,0
MIKE JAMES,MIKE JAMES2008-2009,2008-2009,-0.8,1649,NBA,0,0
MIKE JAMES,MIKE JAMES2012-2013,2012-2013,-0.3,862,NBA,0,0
MIKE JAMES,MIKE JAMES2014-2015,2014-2015,2.344005275,879.3,EUR,0,0
MIKE JAMES,MIKE JAMES2014-2015,2014-2015,0.212668921,307,Euroleague,0,0
MIKE JAMES,MIKE JAMES2015-2016,2015-2016,,616,Euroleague,0,0
MIKE JAMES,MIKE JAMES2015-2016,2015-2016,1.560466757,844,EUR,0,0
MIKE JAMES,MIKE JAMES2016-2017,2016-2017,3.166663149,567,Euroleague,0,0
MIKE JAMES,MIKE JAMES2016-2017,2016-2017,2.62215088,510.8,EUR,0,0
MIKE JAMES,MIKE JAMES2017-2018,2017-2018,1.783324003,306,Euroleague,0,0
MIKE JAMES,MIKE JAMES2017-2018,2017-2018,1.512929839,252.3,EUR,1,0
MIKE JAMES,MIKE JAMES2017-2018,2017-2018,0.1,687,NBA,0,0
MIKE JAMES,MIKE JAMES2018-2019,2018-2019,2.453690638,1018,Euroleague,0,0
MIKE JAMES,MIKE JAMES2018-2019,2018-2019,3.322919961,718,EUR,0,0
MIKE JAMES,MIKE JAMES2019-2020,2019-2020,5.724680142,802,Euroleague,0,0
MIKE JAMES,MIKE JAMES2019-2020,2019-2020,5.714192109,412.4,EUR,0,0
MIKE JAMES,MIKE JAMES2020-2021,2020-2021,2.76532892,283.9,EUR,0,0
MIKE JAMES,MIKE JAMES2020-2021,2020-2021,3.669128791,842,Euroleague,0,0
MIKE JAMES,MIKE JAMES2020-2021,2020-2021,-0.1,236,NBA,1,0
MIKE JAMES,MIKE JAMES2021-2022,2021-2022,3.188818716,1185,Euroleague,0,0
MIKE JAMES,MIKE JAMES2021-2022,2021-2022,1.615447297,872,EUR,0,0
MIKE MUSCALA,MIKE MUSCALA2013-2014,2013-2014,-0.2,215,NBA,1,0
MIKE MUSCALA,MIKE MUSCALA2013-2014,2013-2014,1.235563816,534.6,EUR,0,0
MIKE MUSCALA,MIKE MUSCALA2014-2015,2014-2015,0.3,502,NBA,0,0
MIKE MUSCALA,MIKE MUSCALA2015-2016,2015-2016,0.2,565,NBA,0,0
MIKE MUSCALA,MIKE MUSCALA2016-2017,2016-2017,1,1237,NBA,0,0
MIKE MUSCALA,MIKE MUSCALA2017-2018,2017-2018,0.6,1060,NBA,0,0
MIKE MUSCALA,MIKE MUSCALA2018-2019,2018-2019,0.3,1306,NBA,0,0
MIKE MUSCALA,MIKE MUSCALA2019-2020,2019-2020,0.3,572,NBA,0,0
MIKE MUSCALA,MIKE MUSCALA2020-2021,2020-2021,0.3,645,NBA,0,0
MIKE MUSCALA,MIKE MUSCALA2021-2022,2021-2022,1.1,592,NBA,0,0
MIKE PENBERTHY,MIKE PENBERTHY2000-2001,2000-2001,0.1,851,NBA,0,0
MIKE PENBERTHY,MIKE PENBERTHY2003-2004,2003-2004,3.640694416,1133,EUR,0,0
MIKE PENBERTHY,MIKE PENBERTHY2004-2005,2004-2005,0.62021975,1124,EUR,0,0
MIKE PENBERTHY,MIKE PENBERTHY2006-2007,2006-2007,1.283810622,716,EUR,0,0
MIKE PENBERTHY,MIKE PENBERTHY2007-2008,2007-2008,-0.030876432,839,EUR,0,0
MIKE SCOTT,MIKE SCOTT2011-2012,2011-2012,0.732631204,1543,EUR,0,0
MIKE SCOTT,MIKE SCOTT2012-2013,2012-2013,-0.1,376,NBA,0,0
MIKE SCOTT,MIKE SCOTT2012-2013,2012-2013,1.525327732,415,EUR,0,0
MIKE SCOTT,MIKE SCOTT2013-2014,2013-2014,0.1,1482,NBA,0,0
MIKE SCOTT,MIKE SCOTT2014-2015,2014-2015,0.4,1123,NBA,0,0
MIKE SCOTT,MIKE SCOTT2015-2016,2015-2016,0.6,1146,NBA,0,0
MIKE SCOTT,MIKE SCOTT2016-2017,2016-2017,-0.2,195,NBA,0,0
MIKE SCOTT,MIKE SCOTT2017-2018,2017-2018,0.1,1406,NBA,0,0
MIKE SCOTT,MIKE SCOTT2018-2019,2018-2019,-0.2,1395,NBA,0,0
MIKE SCOTT,MIKE SCOTT2019-2020,2019-2020,0.1,1207,NBA,0,0
MIKE SCOTT,MIKE SCOTT2020-2021,2020-2021,-0.2,852,NBA,0,0
MIKE SMITH,MIKE SMITH2000-2001,2000-2001,-0.1,180,NBA,0,0
MIKE SMITH,MIKE SMITH2004-2005,2004-2005,2.049092054,1020,EUR,0,0
MIKE SMITH,MIKE SMITH2005-2006,2005-2006,2.74471432,1068,EUR,0,0
MIKE SMITH,MIKE SMITH2006-2007,2006-2007,3.544336162,919,EUR,0,0
MIKE TAYLOR,MIKE TAYLOR2008-2009,2008-2009,-0.6,771,NBA,0,0
MIKE TAYLOR,MIKE TAYLOR2011-2012,2011-2012,0.50526136,618.7,EUR,0,0
MIKE TAYLOR,MIKE TAYLOR2012-2013,2012-2013,-1.381471447,208.5,EUR,0,0
MIKE TAYLOR,MIKE TAYLOR2013-2014,2013-2014,-0.063025381,172.5,EUR,0,0
MILOS TEODOSIC,MILOS TEODOSIC2007-2008,2007-2008,0.003840071,450,Euroleague,0,0
MILOS TEODOSIC,MILOS TEODOSIC2008-2009,2008-2009,-0.182632506,248,Euroleague,0,0
MILOS TEODOSIC,MILOS TEODOSIC2009-2010,2009-2010,6.077679225,664,Euroleague,0,0
MILOS TEODOSIC,MILOS TEODOSIC2010-2011,2010-2011,2.12193043,459,Euroleague,0,0
MILOS TEODOSIC,MILOS TEODOSIC2011-2012,2011-2012,3.234457156,343.8,EUR,0,0
MILOS TEODOSIC,MILOS TEODOSIC2011-2012,2011-2012,2.563948557,583,Euroleague,0,0
MILOS TEODOSIC,MILOS TEODOSIC2012-2013,2012-2013,2.401351911,458.9,EUR,0,0
MILOS TEODOSIC,MILOS TEODOSIC2012-2013,2012-2013,2.71035938,891,Euroleague,0,0
MILOS TEODOSIC,MILOS TEODOSIC2013-2014,2013-2014,4.198257335,671.1,EUR,0,0
MILOS TEODOSIC,MILOS TEODOSIC2013-2014,2013-2014,0.883122443,574,Euroleague,0,0
MILOS TEODOSIC,MILOS TEODOSIC2014-2015,2014-2015,2.712162859,676,Euroleague,0,0
MILOS TEODOSIC,MILOS TEODOSIC2014-2015,2014-2015,4.049425906,720.9,EUR,0,0
MILOS TEODOSIC,MILOS TEODOSIC2015-2016,2015-2016,,777,Euroleague,0,0
MILOS TEODOSIC,MILOS TEODOSIC2015-2016,2015-2016,4.086598221,793.1,EUR,0,0
MILOS TEODOSIC,MILOS TEODOSIC2016-2017,2016-2017,3.141483367,454.6,EUR,0,0
MILOS TEODOSIC,MILOS TEODOSIC2016-2017,2016-2017,3.434235574,801,Euroleague,0,0
MILOS TEODOSIC,MILOS TEODOSIC2017-2018,2017-2018,0.1,1134,NBA,0,0
